"MariaDB priority local memory sinks","Lightweight MariaDB memory sink query. It avoids global taint flow and reports local memory/copy/allocation, type conversion, range, filesort, aggregate, and metadata access patterns inside Stage-0 priority functions.","warning","MariaDB priority function reads table/field/query metadata 'null_value'","/sql/item_sum.h","1970","46","1970","55"
"MariaDB priority local memory sinks","Lightweight MariaDB memory sink query. It avoids global taint flow and reports local memory/copy/allocation, type conversion, range, filesort, aggregate, and metadata access patterns inside Stage-0 priority functions.","warning","MariaDB priority function reads table/field/query metadata 'null_value'","/sql/item_sum.h","1969","45","1969","54"
"MariaDB priority local memory sinks","Lightweight MariaDB memory sink query. It avoids global taint flow and reports local memory/copy/allocation, type conversion, range, filesort, aggregate, and metadata access patterns inside Stage-0 priority functions.","warning","MariaDB priority function reads table/field/query metadata 'null_value'","/sql/item_sum.h","1968","29","1968","38"
"MariaDB priority local memory sinks","Lightweight MariaDB memory sink query. It avoids global taint flow and reports local memory/copy/allocation, type conversion, range, filesort, aggregate, and metadata access patterns inside Stage-0 priority functions.","warning","MariaDB priority function reads table/field/query metadata 'null_value'","/sql/item_sum.h","1285","5","1285","14"
"MariaDB priority local memory sinks","Lightweight MariaDB memory sink query. It avoids global taint flow and reports local memory/copy/allocation, type conversion, range, filesort, aggregate, and metadata access patterns inside Stage-0 priority functions.","warning","MariaDB priority function reads table/field/query metadata 'null_value'","/sql/item_sum.h","807","5","807","14"
"MariaDB priority local memory sinks","Lightweight MariaDB memory sink query. It avoids global taint flow and reports local memory/copy/allocation, type conversion, range, filesort, aggregate, and metadata access patterns inside Stage-0 priority functions.","warning","MariaDB priority function reads table/field/query metadata 'null_value'","/sql/item_func.h","3458","46","3458","55"
"MariaDB priority local memory sinks","Lightweight MariaDB memory sink query. It avoids global taint flow and reports local memory/copy/allocation, type conversion, range, filesort, aggregate, and metadata access patterns inside Stage-0 priority functions.","warning","MariaDB priority function reads table/field/query metadata 'null_value'","/sql/item_func.h","3457","45","3457","54"
"MariaDB priority local memory sinks","Lightweight MariaDB memory sink query. It avoids global taint flow and reports local memory/copy/allocation, type conversion, range, filesort, aggregate, and metadata access patterns inside Stage-0 priority functions.","warning","MariaDB priority function reads table/field/query metadata 'null_value'","/sql/item_func.h","3456","29","3456","38"
"MariaDB priority local memory sinks","Lightweight MariaDB memory sink query. It avoids global taint flow and reports local memory/copy/allocation, type conversion, range, filesort, aggregate, and metadata access patterns inside Stage-0 priority functions.","warning","MariaDB priority function reads table/field/query metadata 'decimals'","/sql/item_func.h","718","50","718","57"
"MariaDB priority local memory sinks","Lightweight MariaDB memory sink query. It avoids global taint flow and reports local memory/copy/allocation, type conversion, range, filesort, aggregate, and metadata access patterns inside Stage-0 priority functions.","warning","MariaDB priority function reads table/field/query metadata 'null_value'","/sql/item_func.h","1711","9","1711","18"
