run_id	tool	dbms	repeat_id	checkpoint_min	status	cov_json	report_txt	version	start_time	end_time	seed_corpus	build_id	container_id	message
monetdb_sqlancer_r1	SQLancer	monetdb	1	60	complete	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_monetdb_llvm_replay_20260822_113543/data/monetdb_sqlancer_r1_t60.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_monetdb_llvm_replay_20260822_113543/profdata_for_resummarize/r1/griffin_monetdb_r1_t60.report.txt	MonetDB llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqlaser_monetdb_llvm_replay_20260822_113543/profdata_for_resummarize/r1	griffin_monetdb_llvmcov		
monetdb_sqlancer_r1	SQLancer	monetdb	1	180	complete	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_monetdb_llvm_replay_20260822_113543/data/monetdb_sqlancer_r1_t180.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_monetdb_llvm_replay_20260822_113543/profdata_for_resummarize/r1/griffin_monetdb_r1_t180.report.txt	MonetDB llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqlaser_monetdb_llvm_replay_20260822_113543/profdata_for_resummarize/r1	griffin_monetdb_llvmcov		
monetdb_sqlancer_r1	SQLancer	monetdb	1	300	complete	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_monetdb_llvm_replay_20260822_113543/data/monetdb_sqlancer_r1_t300.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_monetdb_llvm_replay_20260822_113543/profdata_for_resummarize/r1/griffin_monetdb_r1_t300.report.txt	MonetDB llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqlaser_monetdb_llvm_replay_20260822_113543/profdata_for_resummarize/r1	griffin_monetdb_llvmcov		
monetdb_sqlancer_r1	SQLancer	monetdb	1	480	complete	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_monetdb_llvm_replay_20260822_113543/data/monetdb_sqlancer_r1_t480.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_monetdb_llvm_replay_20260822_113543/profdata_for_resummarize/r1/griffin_monetdb_r1_t480.report.txt	MonetDB llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqlaser_monetdb_llvm_replay_20260822_113543/profdata_for_resummarize/r1	griffin_monetdb_llvmcov		
monetdb_sqlancer_r1	SQLancer	monetdb	1	600	complete	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_monetdb_llvm_replay_20260822_113543/data/monetdb_sqlancer_r1_t600.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_monetdb_llvm_replay_20260822_113543/profdata_for_resummarize/r1/griffin_monetdb_r1_t600.report.txt	MonetDB llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqlaser_monetdb_llvm_replay_20260822_113543/profdata_for_resummarize/r1	griffin_monetdb_llvmcov		
monetdb_sqlancer_r1	SQLancer	monetdb	1	720	complete	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_monetdb_llvm_replay_20260822_113543/data/monetdb_sqlancer_r1_t720.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_monetdb_llvm_replay_20260822_113543/profdata_for_resummarize/r1/griffin_monetdb_r1_t720.report.txt	MonetDB llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqlaser_monetdb_llvm_replay_20260822_113543/profdata_for_resummarize/r1	griffin_monetdb_llvmcov		
monetdb_sqlancer_r1	SQLancer	monetdb	1	900	complete	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_monetdb_llvm_replay_20260822_113543/data/monetdb_sqlancer_r1_t900.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_monetdb_llvm_replay_20260822_113543/profdata_for_resummarize/r1/griffin_monetdb_r1_t900.report.txt	MonetDB llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqlaser_monetdb_llvm_replay_20260822_113543/profdata_for_resummarize/r1	griffin_monetdb_llvmcov		
monetdb_sqlancer_r1	SQLancer	monetdb	1	1200	complete	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_monetdb_llvm_replay_20260822_113543/data/monetdb_sqlancer_r1_t1200.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_monetdb_llvm_replay_20260822_113543/profdata_for_resummarize/r1/griffin_monetdb_r1_t1200.report.txt	MonetDB llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqlaser_monetdb_llvm_replay_20260822_113543/profdata_for_resummarize/r1	griffin_monetdb_llvmcov		
monetdb_sqlancer_r1	SQLancer	monetdb	1	1440	complete	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_monetdb_llvm_replay_20260822_113543/data/monetdb_sqlancer_r1_t1440.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_monetdb_llvm_replay_20260822_113543/profdata_for_resummarize/r1/griffin_monetdb_r1_t1440.report.txt	MonetDB llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqlaser_monetdb_llvm_replay_20260822_113543/profdata_for_resummarize/r1	griffin_monetdb_llvmcov		
monetdb_sqlancer_r2	SQLancer	monetdb	2	60	complete	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_monetdb_llvm_replay_20260822_113543/data/monetdb_sqlancer_r2_t60.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_monetdb_llvm_replay_20260822_113543/profdata_for_resummarize/r2/griffin_monetdb_r2_t60.report.txt	MonetDB llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqlaser_monetdb_llvm_replay_20260822_113543/profdata_for_resummarize/r2	griffin_monetdb_llvmcov		
monetdb_sqlancer_r2	SQLancer	monetdb	2	180	complete	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_monetdb_llvm_replay_20260822_113543/data/monetdb_sqlancer_r2_t180.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_monetdb_llvm_replay_20260822_113543/profdata_for_resummarize/r2/griffin_monetdb_r2_t180.report.txt	MonetDB llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqlaser_monetdb_llvm_replay_20260822_113543/profdata_for_resummarize/r2	griffin_monetdb_llvmcov		
