"Unsafe stale tuple descriptor cache access (improved)","Finds accesses to `tupdesc_id` or `tupDesc_identifier` fields that are not guarded by an equality check in functions that use tuple type cache, indicating potential stale cache usage when row types change.","error","Unsafe access to stale tuple descriptor cache field 'tupdesc_id' in function get_cached_rowtype","/src/backend/executor/execExprInterp.c","2506","17","2506","26"
"Unsafe stale tuple descriptor cache access (improved)","Finds accesses to `tupdesc_id` or `tupDesc_identifier` fields that are not guarded by an equality check in functions that use tuple type cache, indicating potential stale cache usage when row types change.","error","Unsafe access to stale tuple descriptor cache field 'tupDesc_identifier' in function get_cached_rowtype","/src/backend/executor/execExprInterp.c","2507","17","2507","34"
"Unsafe stale tuple descriptor cache access (improved)","Finds accesses to `tupdesc_id` or `tupDesc_identifier` fields that are not guarded by an equality check in functions that use tuple type cache, indicating potential stale cache usage when row types change.","error","Unsafe access to stale tuple descriptor cache field 'tupdesc_id' in function get_cached_rowtype","/src/backend/executor/execExprInterp.c","2507","49","2507","58"
"Unsafe stale tuple descriptor cache access (improved)","Finds accesses to `tupdesc_id` or `tupDesc_identifier` fields that are not guarded by an equality check in functions that use tuple type cache, indicating potential stale cache usage when row types change.","error","Unsafe access to stale tuple descriptor cache field 'tupdesc_id' in function get_cached_rowtype","/src/backend/executor/execExprInterp.c","2516","14","2516","23"
"Unsafe stale tuple descriptor cache access (improved)","Finds accesses to `tupdesc_id` or `tupDesc_identifier` fields that are not guarded by an equality check in functions that use tuple type cache, indicating potential stale cache usage when row types change.","error","Unsafe access to stale tuple descriptor cache field 'tupDesc_identifier' in function get_cached_rowtype","/src/backend/executor/execExprInterp.c","2516","37","2516","54"
"Unsafe stale tuple descriptor cache access (improved)","Finds accesses to `tupdesc_id` or `tupDesc_identifier` fields that are not guarded by an equality check in functions that use tuple type cache, indicating potential stale cache usage when row types change.","error","Unsafe access to stale tuple descriptor cache field 'tupdesc_id' in function get_cached_rowtype","/src/backend/executor/execExprInterp.c","2533","17","2533","26"
"Unsafe stale tuple descriptor cache access (improved)","Finds accesses to `tupdesc_id` or `tupDesc_identifier` fields that are not guarded by an equality check in functions that use tuple type cache, indicating potential stale cache usage when row types change.","error","Unsafe access to stale tuple descriptor cache field 'tupdesc_id' in function get_cached_rowtype","/src/backend/executor/execExprInterp.c","2541","14","2541","23"
"Unsafe stale tuple descriptor cache access (improved)","Finds accesses to `tupdesc_id` or `tupDesc_identifier` fields that are not guarded by an equality check in functions that use tuple type cache, indicating potential stale cache usage when row types change.","error","Unsafe access to stale tuple descriptor cache field 'tupDesc_identifier' in function make_expanded_record_from_tupdesc","/src/backend/utils/adt/expandedrecord.c","234","26","234","43"
"Unsafe stale tuple descriptor cache access (improved)","Finds accesses to `tupdesc_id` or `tupDesc_identifier` fields that are not guarded by an equality check in functions that use tuple type cache, indicating potential stale cache usage when row types change.","error","Unsafe access to stale tuple descriptor cache field 'tupDesc_identifier' in function make_expanded_record_from_typeid","/src/backend/utils/adt/expandedrecord.c","102","26","102","43"
"Unsafe stale tuple descriptor cache access (improved)","Finds accesses to `tupdesc_id` or `tupDesc_identifier` fields that are not guarded by an equality check in functions that use tuple type cache, indicating potential stale cache usage when row types change.","error","Unsafe access to stale tuple descriptor cache field 'tupDesc_identifier' in function assign_record_type_identifier","/src/backend/utils/cache/typcache.c","2175","20","2175","37"
