"DBMS stale type descriptor access","Flags cached TupleDesc / type-related fields read inside evaluation or output paths where DDL may change layout (ExprEvalRowtypeCache class of issues).","warning","Cached descriptor field 'finfo' in 'printtup' — review invalidation after DDL (stale TupleDesc / rowtype cache pattern).","/src/backend/access/common/printtup.c","361","47","361","51"
"DBMS stale type descriptor access","Flags cached TupleDesc / type-related fields read inside evaluation or output paths where DDL may change layout (ExprEvalRowtypeCache class of issues).","warning","Cached descriptor field 'finfo' in 'printtup' — review invalidation after DDL (stale TupleDesc / rowtype cache pattern).","/src/backend/access/common/printtup.c","369","47","369","51"
"DBMS stale type descriptor access","Flags cached TupleDesc / type-related fields read inside evaluation or output paths where DDL may change layout (ExprEvalRowtypeCache class of issues).","warning","Cached descriptor field 'finfo' in 'printtup_prepare_info' — review invalidation after DDL (stale TupleDesc / rowtype cache pattern).","/src/backend/access/common/printtup.c","281","48","281","52"
"DBMS stale type descriptor access","Flags cached TupleDesc / type-related fields read inside evaluation or output paths where DDL may change layout (ExprEvalRowtypeCache class of issues).","warning","Cached descriptor field 'finfo' in 'printtup_prepare_info' — review invalidation after DDL (stale TupleDesc / rowtype cache pattern).","/src/backend/access/common/printtup.c","288","46","288","50"
"DBMS stale type descriptor access","Flags cached TupleDesc / type-related fields read inside evaluation or output paths where DDL may change layout (ExprEvalRowtypeCache class of issues).","warning","Cached descriptor field 'tupdesc' in 'ExecEvalRow' — review invalidation after DDL (stale TupleDesc / rowtype cache pattern).","/src/backend/executor/execExprInterp.c","3671","36","3671","42"
"DBMS stale type descriptor access","Flags cached TupleDesc / type-related fields read inside evaluation or output paths where DDL may change layout (ExprEvalRowtypeCache class of issues).","warning","Cached descriptor field 'flinfo' in 'record_out' — review invalidation after DDL (stale TupleDesc / rowtype cache pattern).","/src/backend/utils/adt/rowtypes.c","362","38","362","43"
"DBMS stale type descriptor access","Flags cached TupleDesc / type-related fields read inside evaluation or output paths where DDL may change layout (ExprEvalRowtypeCache class of issues).","warning","Cached descriptor field 'flinfo' in 'record_out' — review invalidation after DDL (stale TupleDesc / rowtype cache pattern).","/src/backend/utils/adt/rowtypes.c","366","11","366","16"
"DBMS stale type descriptor access","Flags cached TupleDesc / type-related fields read inside evaluation or output paths where DDL may change layout (ExprEvalRowtypeCache class of issues).","warning","Cached descriptor field 'flinfo' in 'record_out' — review invalidation after DDL (stale TupleDesc / rowtype cache pattern).","/src/backend/utils/adt/rowtypes.c","367","31","367","36"
"DBMS stale type descriptor access","Flags cached TupleDesc / type-related fields read inside evaluation or output paths where DDL may change layout (ExprEvalRowtypeCache class of issues).","warning","Cached descriptor field 'flinfo' in 'record_out' — review invalidation after DDL (stale TupleDesc / rowtype cache pattern).","/src/backend/utils/adt/rowtypes.c","370","39","370","44"
"DBMS stale type descriptor access","Flags cached TupleDesc / type-related fields read inside evaluation or output paths where DDL may change layout (ExprEvalRowtypeCache class of issues).","warning","Cached descriptor field 'flinfo' in 'record_out' — review invalidation after DDL (stale TupleDesc / rowtype cache pattern).","/src/backend/utils/adt/rowtypes.c","430","17","430","22"
