"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3_step' touches VDBE/record/btree descriptor state","/src/vdbeapi.c","913","5","913","16"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3_value_numeric_type' touches VDBE/record/btree descriptor state","/src/vdbe.c","436","5","436","30"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprForVectorField' touches VDBE/record/btree descriptor state","/src/expr.c","576","7","576","31"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprIsVector' touches VDBE/record/btree descriptor state","/src/expr.c","501","5","501","23"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprVectorSize' touches VDBE/record/btree descriptor state","/src/expr.c","511","5","511","25"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprSetErrorOffset' touches VDBE/record/btree descriptor state","/src/expr.c","906","6","906","30"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprCheckHeight' touches VDBE/record/btree descriptor state","/src/expr.c","794","5","794","26"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprSetHeightAndFlags' touches VDBE/record/btree descriptor state","/src/expr.c","874","6","874","33"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprCompareCollSeq' touches VDBE/record/btree descriptor state","/src/expr.c","454","10","454","34"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprListCheckLength' touches VDBE/record/btree descriptor state","/src/expr.c","2252","6","2252","31"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3VdbeParameterIndex' touches VDBE/record/btree descriptor state","/src/vdbeapi.c","1953","5","1953","29"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprCheckIN' touches VDBE/record/btree descriptor state","/src/expr.c","3990","5","3990","22"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprColUsed' touches VDBE/record/btree descriptor state","/src/resolve.c","179","9","179","26"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprSkipCollateAndLikely' touches VDBE/record/btree descriptor state","/src/expr.c","218","7","218","37"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprSkipCollate' touches VDBE/record/btree descriptor state","/src/expr.c","205","7","205","28"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprAddCollateString' touches VDBE/record/btree descriptor state","/src/expr.c","191","7","191","33"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprAddCollateToken' touches VDBE/record/btree descriptor state","/src/expr.c","175","7","175","32"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprCollSeqMatch' touches VDBE/record/btree descriptor state","/src/expr.c","331","5","331","27"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprNNCollSeq' touches VDBE/record/btree descriptor state","/src/expr.c","321","10","321","29"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprCollSeq' touches VDBE/record/btree descriptor state","/src/expr.c","248","10","248","27"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprDataType' touches VDBE/record/btree descriptor state","/src/expr.c","107","5","107","23"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprAffinity' touches VDBE/record/btree descriptor state","/src/expr.c","45","6","45","24"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprListDup' touches VDBE/record/btree descriptor state
SQLite priority function 'sqlite3ExprListDup' combines VDBE state with memory-sensitive helper","/src/expr.c","1833","11","1833","28"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprDup' touches VDBE/record/btree descriptor state","/src/expr.c","1829","7","1829","20"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprReferencesUpdatedColumn' touches VDBE/record/btree descriptor state
SQLite priority function 'sqlite3ExprReferencesUpdatedColumn' combines VDBE state with memory-sensitive helper","/src/insert.c","1718","5","1718","38"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprIsLikeOperator' touches VDBE/record/btree descriptor state","/src/whereexpr.c","353","5","353","29"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprNeedsNoAffinityChange' touches VDBE/record/btree descriptor state","/src/expr.c","3008","5","3008","36"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprCanBeNull' touches VDBE/record/btree descriptor state","/src/expr.c","2967","5","2967","24"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprIsInteger' touches VDBE/record/btree descriptor state","/src/expr.c","2901","5","2901","24"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprIsSingleTableConstraint' touches VDBE/record/btree descriptor state","/src/expr.c","2755","5","2755","38"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprIsConstantOrGroupBy' touches VDBE/record/btree descriptor state","/src/expr.c","2836","5","2836","34"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprIsConstantOrFunction' touches VDBE/record/btree descriptor state","/src/expr.c","2868","5","2868","35"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprIsConstant' touches VDBE/record/btree descriptor state","/src/expr.c","2647","5","2647","25"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprTruthValue' touches VDBE/record/btree descriptor state","/src/expr.c","2353","5","2353","25"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprIdToTrueFalse' touches VDBE/record/btree descriptor state","/src/expr.c","2336","5","2336","28"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprCoveredByIndex' touches VDBE/record/btree descriptor state
SQLite priority function 'sqlite3ExprCoveredByIndex' combines VDBE state with memory-sensitive helper","/src/expr.c","7084","5","7084","29"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprAnalyzeAggList' touches VDBE/record/btree descriptor state","/src/expr.c","7580","6","7580","30"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprAnalyzeAggregates' touches VDBE/record/btree descriptor state","/src/expr.c","7562","6","7562","33"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprImpliesNonNullRow' touches VDBE/record/btree descriptor state","/src/expr.c","7024","5","7024","32"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprImpliesExpr' touches VDBE/record/btree descriptor state","/src/expr.c","6840","5","6840","26"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprListCompare' touches VDBE/record/btree descriptor state","/src/expr.c","6659","5","6659","26"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprCompareSkip' touches VDBE/record/btree descriptor state","/src/expr.c","6678","5","6678","26"
"SQLite PGQS record and VDBE risk anchors","Hand-written Stage-1 Query A for SQLite. It reports Stage-0 priority functions in VDBE, record decoding, planner, btree, and Mem-value paths that touch descriptor-like state or memory sensitive helpers.","warning","SQLite priority function 'sqlite3ExprCompare' touches VDBE/record/btree descriptor state","/src/expr.c","6557","5","6557","22"
