run_id	tool	dbms	repeat_id	checkpoint_min	status	cov_json	report_txt	version	start_time	end_time	seed_corpus	build_id	container_id	message
mysql_sqleek_r1	SQLeek	mysql	1	60	complete	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_target_filtered_20260630_153503/mysql_sqleek_r1_t60.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r1/sqleek_mysql_r1_t60.report.txt	MySQL clean llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r1	griffin_mysql_clean_llvmcov		
mysql_sqleek_r1	SQLeek	mysql	1	180	complete	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_target_filtered_20260630_153503/mysql_sqleek_r1_t180.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r1/sqleek_mysql_r1_t180.report.txt	MySQL clean llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r1	griffin_mysql_clean_llvmcov		
mysql_sqleek_r1	SQLeek	mysql	1	300	complete	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_target_filtered_20260630_153503/mysql_sqleek_r1_t300.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r1/sqleek_mysql_r1_t300.report.txt	MySQL clean llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r1	griffin_mysql_clean_llvmcov		
mysql_sqleek_r1	SQLeek	mysql	1	480	complete	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_target_filtered_20260630_153503/mysql_sqleek_r1_t480.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r1/sqleek_mysql_r1_t480.report.txt	MySQL clean llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r1	griffin_mysql_clean_llvmcov		
mysql_sqleek_r1	SQLeek	mysql	1	600	complete	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_target_filtered_20260630_153503/mysql_sqleek_r1_t600.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r1/sqleek_mysql_r1_t600.report.txt	MySQL clean llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r1	griffin_mysql_clean_llvmcov		
mysql_sqleek_r1	SQLeek	mysql	1	720	complete	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_target_filtered_20260630_153503/mysql_sqleek_r1_t720.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r1/sqleek_mysql_r1_t720.report.txt	MySQL clean llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r1	griffin_mysql_clean_llvmcov		
mysql_sqleek_r1	SQLeek	mysql	1	900	complete	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_target_filtered_20260630_153503/mysql_sqleek_r1_t900.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r1/sqleek_mysql_r1_t900.report.txt	MySQL clean llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r1	griffin_mysql_clean_llvmcov		
mysql_sqleek_r1	SQLeek	mysql	1	1200	complete	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_target_filtered_20260630_153503/mysql_sqleek_r1_t1200.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r1/sqleek_mysql_r1_t1200.report.txt	MySQL clean llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r1	griffin_mysql_clean_llvmcov		
mysql_sqleek_r1	SQLeek	mysql	1	1440	complete	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_target_filtered_20260630_153503/mysql_sqleek_r1_t1440.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r1/sqleek_mysql_r1_t1440.report.txt	MySQL clean llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r1	griffin_mysql_clean_llvmcov		
mysql_sqleek_r2	SQLeek	mysql	2	60	complete	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_target_filtered_20260630_153503/mysql_sqleek_r2_t60.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r2/sqleek_mysql_r2_t60.report.txt	MySQL clean llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r2	griffin_mysql_clean_llvmcov		
mysql_sqleek_r2	SQLeek	mysql	2	180	complete	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_target_filtered_20260630_153503/mysql_sqleek_r2_t180.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r2/sqleek_mysql_r2_t180.report.txt	MySQL clean llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r2	griffin_mysql_clean_llvmcov		
mysql_sqleek_r2	SQLeek	mysql	2	300	complete	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_target_filtered_20260630_153503/mysql_sqleek_r2_t300.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r2/sqleek_mysql_r2_t300.report.txt	MySQL clean llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r2	griffin_mysql_clean_llvmcov		
mysql_sqleek_r2	SQLeek	mysql	2	480	complete	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_target_filtered_20260630_153503/mysql_sqleek_r2_t480.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r2/sqleek_mysql_r2_t480.report.txt	MySQL clean llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r2	griffin_mysql_clean_llvmcov		
mysql_sqleek_r2	SQLeek	mysql	2	600	complete	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_target_filtered_20260630_153503/mysql_sqleek_r2_t600.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r2/sqleek_mysql_r2_t600.report.txt	MySQL clean llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r2	griffin_mysql_clean_llvmcov		
mysql_sqleek_r2	SQLeek	mysql	2	720	complete	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_target_filtered_20260630_153503/mysql_sqleek_r2_t720.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r2/sqleek_mysql_r2_t720.report.txt	MySQL clean llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r2	griffin_mysql_clean_llvmcov		
mysql_sqleek_r2	SQLeek	mysql	2	900	complete	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_target_filtered_20260630_153503/mysql_sqleek_r2_t900.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r2/sqleek_mysql_r2_t900.report.txt	MySQL clean llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r2	griffin_mysql_clean_llvmcov		
mysql_sqleek_r2	SQLeek	mysql	2	1200	complete	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_target_filtered_20260630_153503/mysql_sqleek_r2_t1200.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r2/sqleek_mysql_r2_t1200.report.txt	MySQL clean llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r2	griffin_mysql_clean_llvmcov		
mysql_sqleek_r2	SQLeek	mysql	2	1440	complete	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_target_filtered_20260630_153503/mysql_sqleek_r2_t1440.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r2/sqleek_mysql_r2_t1440.report.txt	MySQL clean llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r2	griffin_mysql_clean_llvmcov		
mysql_sqleek_r3	SQLeek	mysql	3	60	complete	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_target_filtered_20260630_153503/mysql_sqleek_r3_t60.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r3/sqleek_mysql_r3_t60.report.txt	MySQL clean llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r3	griffin_mysql_clean_llvmcov		
mysql_sqleek_r3	SQLeek	mysql	3	180	complete	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_target_filtered_20260630_153503/mysql_sqleek_r3_t180.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r3/sqleek_mysql_r3_t180.report.txt	MySQL clean llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r3	griffin_mysql_clean_llvmcov		
mysql_sqleek_r3	SQLeek	mysql	3	300	complete	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_target_filtered_20260630_153503/mysql_sqleek_r3_t300.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r3/sqleek_mysql_r3_t300.report.txt	MySQL clean llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r3	griffin_mysql_clean_llvmcov		
mysql_sqleek_r3	SQLeek	mysql	3	480	complete	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_target_filtered_20260630_153503/mysql_sqleek_r3_t480.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r3/sqleek_mysql_r3_t480.report.txt	MySQL clean llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r3	griffin_mysql_clean_llvmcov		
mysql_sqleek_r3	SQLeek	mysql	3	600	complete	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_target_filtered_20260630_153503/mysql_sqleek_r3_t600.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r3/sqleek_mysql_r3_t600.report.txt	MySQL clean llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r3	griffin_mysql_clean_llvmcov		
mysql_sqleek_r3	SQLeek	mysql	3	720	complete	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_target_filtered_20260630_153503/mysql_sqleek_r3_t720.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r3/sqleek_mysql_r3_t720.report.txt	MySQL clean llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r3	griffin_mysql_clean_llvmcov		
mysql_sqleek_r3	SQLeek	mysql	3	900	complete	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_target_filtered_20260630_153503/mysql_sqleek_r3_t900.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r3/sqleek_mysql_r3_t900.report.txt	MySQL clean llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqleek_mysql_bucketed_replay_20260630_145122/r3	griffin_mysql_clean_llvmcov		
