run_id	tool	dbms	repeat_id	checkpoint_min	status	cov_json	report_txt	version	start_time	end_time	seed_corpus	build_id	container_id	message
mysql_sqlaser_r1	SQLaser	mysql	1	0	complete	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_mysql827_formal_mysql97_replay_20260713_141356/data_r1_r3_r5/mysql_sqlaser_r1_t0.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_mysql827_formal_mysql97_replay_20260713_141356/bucketed_mysql/r1/sqlaser_mysql_r1_t0.report.txt	MySQL clean llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqlaser_mysql827_formal_mysql97_replay_20260713_141356/bucketed_mysql/r1	griffin_mysql_clean_llvmcov		
mysql_sqlaser_r1	SQLaser	mysql	1	60	complete	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_mysql827_formal_mysql97_replay_20260713_141356/data_r1_r3_r5/mysql_sqlaser_r1_t60.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_mysql827_formal_mysql97_replay_20260713_141356/bucketed_mysql/r1/sqlaser_mysql_r1_t60.report.txt	MySQL clean llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqlaser_mysql827_formal_mysql97_replay_20260713_141356/bucketed_mysql/r1	griffin_mysql_clean_llvmcov		
mysql_sqlaser_r1	SQLaser	mysql	1	180	complete	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_mysql827_formal_mysql97_replay_20260713_141356/data_r1_r3_r5/mysql_sqlaser_r1_t180.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_mysql827_formal_mysql97_replay_20260713_141356/bucketed_mysql/r1/sqlaser_mysql_r1_t180.report.txt	MySQL clean llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqlaser_mysql827_formal_mysql97_replay_20260713_141356/bucketed_mysql/r1	griffin_mysql_clean_llvmcov		
mysql_sqlaser_r1	SQLaser	mysql	1	300	complete	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_mysql827_formal_mysql97_replay_20260713_141356/data_r1_r3_r5/mysql_sqlaser_r1_t300.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_mysql827_formal_mysql97_replay_20260713_141356/bucketed_mysql/r1/sqlaser_mysql_r1_t300.report.txt	MySQL clean llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqlaser_mysql827_formal_mysql97_replay_20260713_141356/bucketed_mysql/r1	griffin_mysql_clean_llvmcov		
mysql_sqlaser_r1	SQLaser	mysql	1	480	complete	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_mysql827_formal_mysql97_replay_20260713_141356/data_r1_r3_r5/mysql_sqlaser_r1_t480.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_mysql827_formal_mysql97_replay_20260713_141356/bucketed_mysql/r1/sqlaser_mysql_r1_t480.report.txt	MySQL clean llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqlaser_mysql827_formal_mysql97_replay_20260713_141356/bucketed_mysql/r1	griffin_mysql_clean_llvmcov		
mysql_sqlaser_r1	SQLaser	mysql	1	600	complete	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_mysql827_formal_mysql97_replay_20260713_141356/data_r1_r3_r5/mysql_sqlaser_r1_t600.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_mysql827_formal_mysql97_replay_20260713_141356/bucketed_mysql/r1/sqlaser_mysql_r1_t600.report.txt	MySQL clean llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqlaser_mysql827_formal_mysql97_replay_20260713_141356/bucketed_mysql/r1	griffin_mysql_clean_llvmcov		
mysql_sqlaser_r1	SQLaser	mysql	1	720	complete	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_mysql827_formal_mysql97_replay_20260713_141356/data_r1_r3_r5/mysql_sqlaser_r1_t720.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_mysql827_formal_mysql97_replay_20260713_141356/bucketed_mysql/r1/sqlaser_mysql_r1_t720.report.txt	MySQL clean llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqlaser_mysql827_formal_mysql97_replay_20260713_141356/bucketed_mysql/r1	griffin_mysql_clean_llvmcov		
mysql_sqlaser_r1	SQLaser	mysql	1	900	complete	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_mysql827_formal_mysql97_replay_20260713_141356/data_r1_r3_r5/mysql_sqlaser_r1_t900.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_mysql827_formal_mysql97_replay_20260713_141356/bucketed_mysql/r1/sqlaser_mysql_r1_t900.report.txt	MySQL clean llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqlaser_mysql827_formal_mysql97_replay_20260713_141356/bucketed_mysql/r1	griffin_mysql_clean_llvmcov		
mysql_sqlaser_r1	SQLaser	mysql	1	1200	complete	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_mysql827_formal_mysql97_replay_20260713_141356/data_r1_r3_r5/mysql_sqlaser_r1_t1200.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_mysql827_formal_mysql97_replay_20260713_141356/bucketed_mysql/r1/sqlaser_mysql_r1_t1200.report.txt	MySQL clean llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqlaser_mysql827_formal_mysql97_replay_20260713_141356/bucketed_mysql/r1	griffin_mysql_clean_llvmcov		
mysql_sqlaser_r1	SQLaser	mysql	1	1440	complete	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_mysql827_formal_mysql97_replay_20260713_141356/data_r1_r3_r5/mysql_sqlaser_r1_t1440.target.lcov	/root/SQLeek/experiment/RQ2/replay/output/sqlaser_mysql827_formal_mysql97_replay_20260713_141356/bucketed_mysql/r1/sqlaser_mysql_r1_t1440.report.txt	MySQL clean llvmcov			/root/SQLeek/experiment/RQ2/replay/output/sqlaser_mysql827_formal_mysql97_replay_20260713_141356/bucketed_mysql/r1	griffin_mysql_clean_llvmcov		
