"MonetDB priority local memory sinks","Lightweight MonetDB memory sink query. It reports local copy, allocation, exception-buffer, BAT/GDK, stream, and embedded API operations inside Stage-0 priority functions without running global taint flow.","warning","MonetDB priority function reaches SQL/MAL/GDK/stream helper 'GDKmmap'","/buildtools/coverity_model.c","138","12","138","18"
"MonetDB priority local memory sinks","Lightweight MonetDB memory sink query. It reports local copy, allocation, exception-buffer, BAT/GDK, stream, and embedded API operations inside Stage-0 priority functions without running global taint flow.","warning","MonetDB priority function reaches SQL/MAL/GDK/stream helper 'GDKmunmap'","/buildtools/coverity_model.c","140","10","140","18"
"MonetDB priority local memory sinks","Lightweight MonetDB memory sink query. It reports local copy, allocation, exception-buffer, BAT/GDK, stream, and embedded API operations inside Stage-0 priority functions without running global taint flow.","warning","MonetDB priority function reaches SQL/MAL/GDK/stream helper 'GDKmalloc'
MonetDB priority function reaches local memory sink 'GDKmalloc'","/buildtools/coverity_model.c","106","12","106","20"
"MonetDB priority local memory sinks","Lightweight MonetDB memory sink query. It reports local copy, allocation, exception-buffer, BAT/GDK, stream, and embedded API operations inside Stage-0 priority functions without running global taint flow.","warning","MonetDB priority function reaches SQL/MAL/GDK/stream helper 'GDKfree'","/buildtools/coverity_model.c","108","3","108","9"
"MonetDB priority local memory sinks","Lightweight MonetDB memory sink query. It reports local copy, allocation, exception-buffer, BAT/GDK, stream, and embedded API operations inside Stage-0 priority functions without running global taint flow.","warning","MonetDB priority function reaches SQL/MAL/GDK/stream helper 'GDKmalloc'
MonetDB priority function reaches local memory sink 'GDKmalloc'","/buildtools/coverity_model.c","94","6","94","14"
"MonetDB priority local memory sinks","Lightweight MonetDB memory sink query. It reports local copy, allocation, exception-buffer, BAT/GDK, stream, and embedded API operations inside Stage-0 priority functions without running global taint flow.","warning","MonetDB priority function reaches SQL/MAL/GDK/stream helper 'GDKmalloc'
MonetDB priority function reaches local memory sink 'GDKmalloc'","/buildtools/coverity_model.c","57","12","57","20"
"MonetDB priority local memory sinks","Lightweight MonetDB memory sink query. It reports local copy, allocation, exception-buffer, BAT/GDK, stream, and embedded API operations inside Stage-0 priority functions without running global taint flow.","warning","MonetDB priority function reaches SQL/MAL/GDK/stream helper 'GDKtracer_log'","/gdk/gdk.h","1481","4","1481","48"
"MonetDB priority local memory sinks","Lightweight MonetDB memory sink query. It reports local copy, allocation, exception-buffer, BAT/GDK, stream, and embedded API operations inside Stage-0 priority functions without running global taint flow.","warning","MonetDB priority function reaches SQL/MAL/GDK/stream helper 'BATtdense'","/gdk/gdk.h","1066","6","1066","14"
"MonetDB priority local memory sinks","Lightweight MonetDB memory sink query. It reports local copy, allocation, exception-buffer, BAT/GDK, stream, and embedded API operations inside Stage-0 priority functions without running global taint flow.","warning","MonetDB priority function reaches SQL/MAL/GDK/stream helper 'bs_flush'","/common/stream/bs.c","316","3","316","10"
"MonetDB priority local memory sinks","Lightweight MonetDB memory sink query. It reports local copy, allocation, exception-buffer, BAT/GDK, stream, and embedded API operations inside Stage-0 priority functions without running global taint flow.","warning","MonetDB priority function reaches local memory sink 'memcpy'","/common/stream/bs.c","245","3","245","8"
